,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
236,Great group of volunteers helping to elect @JohnKasich - someone who will deliver results! #Kasich4Us http://t.co/QOrCCHCCsV,676971417477492736,10/14/2015 23:00:42,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
237,How many times can you try rebooting before you realize youre just unfit? https://t.co/hH4itQEobN,628556378387447808,9/16/2016 16:37:07,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
238,"I had a major event in Russia 2 or 3 years ago, which was a big, big incredible event. https://t.co/gBi0clC0yG https://t.co/rBXauj96y7",713088270515757056,7/27/2016 15:36:00,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
239,Itd probably be easier to make a list of when he ever told the truth. https://t.co/1lfQTcHkIf,696110603476271104,6/22/2016 20:50:45,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
240,Keep America safe with your donation http://t.co/t59YCUtc72 http://t.co/KJTyfPV8fS,671781858284339200,7/24/2015 11:03:02,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
241,marco got crushed by Christie #GOPDebate,699772832717238272,2/7/2016 1:52:26,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
242,"Marco Rubio: Debate Is About Future Of America, Not Theatrics. Watch now: https://t.co/dzKqyMmp4n #GOPdebate #TeamMarco #NewAmericanCentury",694328916358488064,1/27/2016 20:40:12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,christopheremily
243,Member of Congress on #Trump's speech: https://t.co/xsoWR0E4D1,682342951372984320,9/1/2016 2:29:05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
244,Merry Christmas from all of us here at the 2016 committee https://t.co/gvROn29P2z,745720703270404096,12/25/2015 6:01:57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
245,"MT @bcwilliams92: I am not running to manage Washington, I'm running to CHANGE Washington. ~Ted Cruz http://t.co/q78hELgZqC #CruzCrew #PJNET",633669693241454592,7/28/2015 0:17:35,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
246,"New Hampshire voter in focus group on Scott Walker: Liberals ""are afraid of him."" WATCH HERE: https://t.co/M7ePQVyRg0 #Walker16 #FITN",755566100373442560,8/5/2015 15:56:41,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,emily,christopheremily
247,New Jersey is with @HillaryClinton #ImWithHer #NJPrimary https://t.co/beuoN3lx1b,735145695859122176,6/7/2016 12:01:09,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
248,News Update: Can Beijing Stop Hong Kongs Separatists? - Chinas tone-deaf leaders appear to think that taking ... https://t.co/5f3NXaRvJh,696149488067547136,9/12/2016 12:01:18,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
249,"News Update: Does Germany Understand Its Own Strength? - A year ago, the country opened its door to refugees. I... https://t.co/25LsLHDttc",771172998539833344,9/1/2016 18:02:38,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
250,News Update: What We Are Hearing About Clinton and Trump - The type of information that gets through varies sig... https://t.co/66eUWLkiAA,739859434168410112,9/19/2016 21:00:55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
251,"No surprise here: @realDonaldTrump says ""nobody even knows"" what xenophobia and homophobia are.
https://t.co/U5FNvT4QyM",621736710175617024,6/30/2016 0:43:39,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
252,"No, Ben Carson is not out. He is going to Florida to get fresh clothes, refresh and then head to NH or SC https://t.co/g0y69IAAIg",779040407506202624,2/2/2016 1:18:08,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
253,Rand Paul takes aim at Donald Trump https://t.co/GJiIFb88Op @RandPaul #StandWithRand @realDonaldTrump @CNN,775303269556056064,1/28/2016 2:45:58,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,emily,christopheremily
254,"Rep David Lundgren ""[@CarlyFiorina] is an outsider. She is smart. She has business savvy."" #Carly2016 #fitn https://t.co/mctERTEKcU",661888752357392384,12/27/2015 20:00:07,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
255,"RT @afagerbakke: I'm outraged when I see innocent Jews, especially children, being attacked by Palestinian mobs. HOW DARE ANYONE CALL ISRAE",590877129492996096,10/3/2015 13:48:51,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
256,RT @banklick: #LindseyGraham I owe you an apology; I thought you would be too soft to run the country; great job in the debate,692924373452349440,8/6/2015 22:15:13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
257,RT @BretBaier: Huge political stakes this weekend in #Iowa-particularly for GOP presidential hopefuls trying to appeal to evangelicals @Mik,637704028609118208,4/24/2015 18:12:24,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
258,"RT @BW_React: #GOPDebate Social's favorite of the night 
1st @RandPaul 71%
2nd @tedcruz 60%
3rd @JebBush 58% https://t.co/lGShwQ6XYF",661358388748550144,1/29/2016 4:16:59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
259,RT @CarlyFiorina: BREAKING: Carly will be LIVE IN STUDIO for a full hour with @JackHeathRadio 7-8am ET tomorrow. #LetCarlyDebate #fitn http,771407933833895936,2/4/2016 17:13:07,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
260,RT @Chelspat: Thank you @RepAlexMooney for speaking on Pain Capable on the House @HouseFloor #HR36 #TheyFeelPain,692447031625797632,5/13/2015 15:09:06,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
261,RT @deray: Bernie had the same passion when we met with him. And I respect seeing the consistency on the stage tonight. #DemDebate,636641884052541440,12/20/2015 1:58:31,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
262,"RT @DrBrianKiczek1: PRAY!
RETWEET IF YOU ARE!
#SavetheChristians #Ccot #Tcot #Tgdn #PJNET #Christian #Jesus #Christians #Prolife #God http:",780772424132468736,4/22/2015 13:57:40,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,emily,christopheremily
263,"RT @Fahrenthold: Timely! @realdonaldtrump's Foundation, mostly other ppls' $, gave $110K to Clinton Fdn. Trump gave $0 of his own. https://",598505253407838208,8/22/2016 18:25:54,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
264,"RT @FoxNews: .@BobbyJindal: ""We need to secure the border. Period."" #GOPDebate",649311777310638080,9/16/2015 22:55:28,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
265,"RT @FoxNews: .@CarlyFiorina: ""In order to get China to cooperate with us we must first actually retaliate against their cyber-attacks."" #GO",763106458741403648,12/16/2015 3:45:38,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
266,RT @FoxNewsSunday: .@GovernorPerry on first thing he will do as POTUS: Tear up that agreement w/ Iran &amp; secure the border w/ Mexico. That c,692429378836262912,8/2/2015 14:06:22,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
267,RT @FreeBeacon: Iranian Foreign Minister: Lifting of Sanctions to Start Within Days of Deal http://t.co/ZUnLqoz6Sy #IranDeal http://t.co/lN,777975781339303936,4/29/2015 20:21:04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
268,"RT @fschouten: Cruz had a strong Jan. Took in $7.6m, beating his daily fundraising pace in Q4. Ended Jan. with $13.6 million in cash reserv",597833090296197120,2/21/2016 0:22:41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
269,RT @GreatAmericaPAC: Do you have your #TrumpBrick yet?? Make sure to get yours asap before they are gone! https://t.co/hgBen5kCWz,776818037399883776,9/13/2016 16:14:50,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
270,RT @healerhauler: #Students4Carson are out in force tonight! #BC2DC16 https://t.co/yyLMG56Fql,702652825403260928,9/17/2015 2:37:04,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
271,RT @Heritage: Former Workers Are Not Even Applying for Job Openings http://t.co/fKVsKoUNfE http://t.co/FJeEns8C1L,775729460419125248,4/21/2015 20:13:08,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
272,"RT @HillaryClinton: ""A person seeking to be the President of the United States should not suggest violence in any way."" https://t.co/Uu55CB",758325071056367616,8/9/2016 20:15:32,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
273,"RT @HillaryClinton: Hillary on facing years of politically motivated attacks: ""Im still standing and I will be standing."" #DemTownHall",594181317626990592,2/4/2016 3:29:46,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
274,"RT @JDWinteregg: https://t.co/FP6b11NNCM This Bill Whittle video has nothing, and everything, to do with JD's campaign. #1A #Garland #OH8",709428811599781888,5/11/2015 18:38:10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
275,"RT @katysolt: @RealBenCarson ""That is such an important concept: not making excuses"" #SCPrimary",763857917158100992,2/17/2016 1:50:19,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
276,"RT @NadineDiazMSW: I am one of 15,700 people to endorse Bernie Sanders for president. Join me at https://t.co/X4YVBHceb2 via @feelthebernorg",678394013880307712,3/24/2016 19:41:06,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,emily,christopheremily
277,RT @NatSecCNN: CNN: First time a drone has ever done this! http://t.co/BbuHlkNzo3 from @cnnjamie,629415456764481536,4/23/2015 22:43:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
278,RT @nytopinion: How we are failing millennials: http://t.co/qUyQzd8eNw http://t.co/6NgE0FMviM,678278650375065600,8/4/2015 13:21:33,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
279,"RT @obrien9696: I made my first ever political donation to Cruz. He's not bought &amp; paid for
@DrMartyFox @tedcruz45 @CruzOrLoze @tomesimpson",629475635266744320,5/1/2015 16:47:20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
280,RT @RealBenCarson: Thanks to all who came to our town hall at Northwestern College! #iacaucus #BC2DC16 https://t.co/SCSGMuBrtP,676856033969598464,12/19/2015 16:23:48,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
281,RT @seanagnew: Beirut was a car bomb. Benghazi lasted 13 hours.,695294023179886592,1/26/2016 4:02:44,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
282,"RT @SenTedCruz: ""The hopes and prayers of liberty loving people everywhere march with you."" -General Dwight Eisenhower http://t.co/Y8h5htaN",624535254812876800,6/8/2015 4:36:51,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
283,"RT @TheBriefing2016: When Donald Trump wins, you lose. https://t.co/XrgefzxQIM https://t.co/HnZ1eL8BpJ",713092605186285568,5/24/2016 16:29:26,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
284,RT @thedanismith: @RealBenCarson So awesome to see this!! Much love and support Ben Carson #teambencarson!!!,654665359362932736,11/3/2015 1:45:01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
285,RT @woodruffbets: It is false to say Trump opposes mass deportations. Last night he called for deporting about 4.4 million people https://t,677250111815081984,8/24/2016 18:28:21,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
286,RT @WPJohnWagner: Former NAACP leader Ben Jealous to endorse Bernie Sanders https://t.co/mphAYVtW03,590609233651113984,2/4/2016 18:18:08,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
287,Rubio is the embodiment of the American Dream https://t.co/Cs4e6oBCm8 via @rollcall #FLPrimary,593510330799554560,3/14/2016 17:19:43,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
288,"Scott Walker: Obama's Iran deal is ""a horrible deal."" WATCH: https://t.co/3eGPULiX0h #Walker16",695310382706118656,8/31/2015 14:33:08,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Christopher,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,emily,christopheremily
289,Ted Cruz Could Surge by Being the Biggest Outsider of the Insiders http://t.co/uFUO4FVnZJ via @theblaze,681202922701471744,10/15/2015 14:29:19,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
290,That's a lot of hot air @GOP! https://t.co/gLnNX91RIJ,733403051269181440,7/13/2016 17:08:59,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
291,The #GOPDebate has turned into a race for who can defund women's healthcare services the fastest. #GOPPriorities,693108719895314432,9/17/2015 1:06:43,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
292,The Federal Reserve should set the markets free! #StandWithRand #AuditTheFed @RandPaul https://t.co/yrLa0C1pzc,753275040112734208,11/4/2015 12:52:30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
293,The voters have spoken #LetCarlyDebate @ABC @GOP https://t.co/Is6nKTJaQ1,783403745514315776,2/6/2016 23:17:55,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
294,"Thousands of Iowans are standing up and saying Enough, and Im standing with you.  @HillaryClinton https://t.co/rb1W2LWKZc #iapolitics",686659115716706304,12/30/2015 23:30:11,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
295,Today @GovChristie is getting help paying off his campaign debt from @realDonaldTrump. https://t.co/4CG4Va8eSu https://t.co/YKBj0qTqzA,720782901307129856,5/19/2016 21:04:48,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
296,USA TODAY GOP Power Rankings: Cruz makes his move https://t.co/AMQvE78TPA via @usatoday2016 #tedcruz,678249380357398528,12/1/2015 20:04:10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,christopheremily
297,"Walker's healthcare plan ""would provide overdue tax-relief for the middle class"" http://t.co/I4Y9un8SME #Walker16",607768224298463232,8/26/2015 20:50:28,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Christopher,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,christopheremily
298,WATCH: @morningmika polls @Morning_Joe panel on whether #Trump's judge comments are racist. https://t.co/cCqSvSE50a,680267216009342976,6/6/2016 16:40:09,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,christopheremily
299,We can't afford a Republican president who would do nothing to #StopGunViolence says Trayvon Martin's mom: https://t.co/IfGgSPWu5X,768515303143776256,1/11/2016 21:21:05,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Christopher,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,emily,christopheremily
300,"We need to repeal Dodd-Frank as soon as possible! #GOPDebate #FoxBusinessDebate #MarcoMoment
https://t.co/DmuL53YYN8",638358865759875072,11/11/2015 3:58:28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,christopheremily
301,".@CarlyFiorina ""I have advised the CIA, the NSA, the Departments of Defense, State and Homeland Security"" https://t.co/Kbc44IyOyM #Carly2016",692163821104947200,11/22/2015 0:00:04,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
302,.@CarlyFiorina opening statement #GOPDebate #Carly2016 https://t.co/FUy4Llrf6P,687779341443284992,1/29/2016 1:37:03,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
303,".@DorisKGoodwin: ""[@realDonaldTrump] doesn't understand what temperament is."" https://t.co/VEdYBlvMjf",783091512401887232,7/31/2016 16:46:04,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
304,".@guycecil discusses his hero, grandmother Mary Lee Riley, &amp; how her courage led him to support @HillaryClinton https://t.co/g5pisQmPu3",766334370361651200,2/4/2016 22:13:41,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
305,".@HillaryClinton has always supported women's rights, especially access to healthcare #StandWithPP #Pinkout #HRC365 http://t.co/MBbXZf8H7W",676945855312740352,9/29/2015 17:22:03,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
306,.@KarlRove's back in Iowa to attack @HillaryClinton just liked he attacked President Obama https://t.co/h0RqoG8Zsd,591395495286702080,1/21/2016 17:34:28,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
307,.@NRSC memo suggests GOP resigned to @realDonaldTrump as nominee. https://t.co/5LgGxCkbNJ,668217346088001536,12/3/2015 18:18:12,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
308,".@realdonaldtrump continues to walk all over the @GOP in this weeks #FridayHotTakes.
https://t.co/evC7tUnh1H",695454202890334208,3/4/2016 19:43:49,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
309,.@SteveCase: Why Im voting for @HillaryClinton https://t.co/587kr6BlIA #StrongerTogether,669618313777954816,9/29/2016 15:20:30,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
310,"""@HillaryClinton has the right idea on fixing Americas broken infrastructure"" https://t.co/zdCBiumINH",677152928407400448,12/7/2015 18:42:11,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
311,"""Bluster and bigotry are not credentials for becoming commander-in-chief."" - @HillaryClinton
(Listen up, @JebBush) https://t.co/KaHXVqJNDt",684454278119862272,12/16/2015 15:46:53,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
312,"""Give 'Em Hill"" campaign, targeted towards millennial women, 15sec ads on FB, Instagram &amp; preroll https://t.co/ysVUuBShon",644886481476173824,2/29/2016 18:03:05,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
313,"""I am closer to common sense""
We are going to repeal #Obamacare"" - Donald Trump
#GOPDebate",760218313016369152,2/7/2016 1:58:36,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,emily,emilybrittany
314,"""I am here with Hillary Clinton tonight. Because she is a leader and a mother who will say our children's names."" https://t.co/U1JM0cyDka",694909083040641024,7/27/2016 21:55:12,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
