,text,id.x,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,src,id.y,created_at,hashtag.,at.,link,retweets,favorites,full.URL,source,date
565,"RT @ZekeJMiller: Graham: ""There are at least 3,500 Muslims serving in the American armed forces. Thanks them for service. Your religion i",676915025458655232,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676915025458655232,12/16/2015 0:01:33,0,@ZekeJMiller,0,152,0,0,LindseyGrahamSC,12/16/2015 0:01:33
566,"RT @ZephyrTeachout: Thank you @MartinOMalley for the great anti-corruption, pro-public financing plan you came out with today!",649962981435015168,1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649962981435015168,10/2/2015 15:03:45,0,@ZephyrTeachout @MartinOMalley,0,18,0,0,MartinOMalley,10/2/2015 15:03:45
567,RT if you agree the people of Indiana deserve a debate! https://t.co/uyE3WEApzo https://t.co/xeDxWc3oQt,725877471514521600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725877471514521600,4/29/2016 2:40:50,0,0,https://t.co/uyE3WEApzo https://t.co/xeDxWc3oQt,1358,1038,0,tedcruz,4/29/2016 2:40:50
568,"Saddened to hear Julian Bond passed awayhis passion, courage &amp; commitment to fighting for justice made an indelible mark on our world. -O'M",632937739252596736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,632937739252596736,8/16/2015 15:31:31,0,0,0,96,137,0,MartinOMalley,8/16/2015 15:31:31
569,"Said this last night, totally believe it  were gonna win when we unite people with a hopeful, optimistic message. http://t.co/ywpb6Tu7tW",629677648931868672,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629677648931868672,8/7/2015 15:37:05,0,0,http://t.co/ywpb6Tu7tW,79,218,https://jeb2016.com/cleveland-debate/?lang=en?utm_source=twitter&utm_medium=social&utm_campaign=clevelanddebate_twitter_bush_20150807_e_v1,JebBush,8/7/2015 15:37:05
570,"Saying hello to the overflow room in Atlanta.
https://t.co/RFElTABimp",704038940139913216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,704038940139913216,2/28/2016 20:22:18,0,0,https://t.co/RFElTABimp,945,2293,0,HillaryClinton,2/28/2016 20:22:18
571,Scott Walker announces 65 member Iowa #Walker16 leadership team committed to #winning for Walker: http://t.co/CoEJVbiwCH,629000328990429184,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629000328990429184,8/5/2015 18:45:39,#Walker16 #winning,0,http://t.co/CoEJVbiwCH,17,40,0,ScottWalker,8/5/2015 18:45:39
572,"Scott Walker Op-Ed in @NRO ""We Dont Like ObamaCare, and We Dont Have to Keep It"" http://t.co/hBunBDO0aH #Walker16",632225321677225984,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632225321677225984,8/14/2015 16:20:37,#Walker16,@NRO,http://t.co/hBunBDO0aH,72,61,0,ScottWalker,8/14/2015 16:20:37
573,Shaan made his annual bet w/ @FLGovScott for the LSU/UF game this weekend. I think we got this one. #GeauxTigers http://t.co/Bm7oxVqXOS,655034329710460928,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,655034329710460928,10/16/2015 14:55:28,#GeauxTigers,@FLGovScott,http://t.co/Bm7oxVqXOS,12,27,https://twitter.com/BobbyJindal/status/655034329710460928/photo/1,BobbyJindal,10/16/2015 14:55:28
574,"Share this message from @BobbyJindal with your friends, and then go vote for me today on #VoteEarlyDay! #FLPrimary https://t.co/SX7lXYOO1Q",708713851911589888,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708713851911589888,3/12/2016 17:58:44,#VoteEarlyDay #FLPrimary,@BobbyJindal,https://t.co/SX7lXYOO1Q,641,1124,https://twitter.com/marcorubio/status/708713851911589888/video/1,marcorubio,3/12/2016 17:58:44
575,She discussed how to use special care when aborting babies to preserve their organs for sale -- all while munching a salad (2/8),628015192887037952,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,zoestan.csv,628015192887037952,8/3/2015 1:31:04,0,0,0,0,0,0,RandPaul,8/3/2015 1:31:04
576,She is one of the most experienced people to ever run for president. @azcentral https://t.co/cgaD8kpLV1,711205708776214528,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711205708776214528,3/19/2016 15:00:29,0,@azcentral,https://t.co/cgaD8kpLV1,1699,4198,0,HillaryClinton,3/19/2016 15:00:29
577,Sheldon town meeting today with 175 Iowans. http://t.co/NAIPRlr1p5,616983316873498624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616983316873498624,7/3/2015 14:54:20,0,0,http://t.co/NAIPRlr1p5,0,0,https://twitter.com/BernieSanders/status/616983316873498625/photo/1,BernieSanders,7/3/2015 14:54:20
578,"Shouldnt the Democratic debates be democratic? If you agree, join us TODAY and say #LetLessigDebate! https://t.co/aZ0EmHvCrl",652905179692425216,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,652905179692425216,10/10/2015 17:54:59,#LetLessigDebate,0,https://t.co/aZ0EmHvCrl,93,43,https://lessig2016.us/we-need-you-to-act-now/,Lessig2016,10/10/2015 17:54:59
579,"Since I took office, we passed Castle Doctrine and concealed carry to allow people to protect themselves, their families &amp; property. -SW",625383996713644032,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625383996713644032,7/26/2015 19:15:38,0,0,0,0,0,0,ScottWalker,7/26/2015 19:15:38
580,"Skip Pawleys Island? No way. Join me, @nikkihaley &amp; @SenatorTimScott tonight for a special election-eve rally: https://t.co/ZFjRfyLye3",700768768209903616,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,700768768209903616,2/19/2016 19:47:48,0,@nikkihaley @SenatorTimScott,https://t.co/ZFjRfyLye3,0,0,https://www.eventbrite.com/e/rescheduled-pawleys-island-rally-with-marco-gov-haley-and-sen-scott-tickets-21731364095,marcorubio,2/19/2016 19:47:48
581,"SO EXCITED to see @katyperrybut while we wait, she's taking over Hillary's Instagram! https://t.co/FMBZnWcMdY https://t.co/fJkSnaLGZ7",658015074842517504,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,658015074842517504,10/24/2015 20:19:53,0,@katyperrybut,https://t.co/FMBZnWcMdY https://t.co/fJkSnaLGZ7,0,0,0,HillaryClinton,10/24/2015 20:19:53
582,So great meeting you all. Thanks for helping us win the @DrakeUniversity #iacaucus simulation last night! https://t.co/XG2wUKHNt7,692770680077697024,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692770680077697024,1/28/2016 18:06:15,#iacaucus,@DrakeUniversity,https://t.co/XG2wUKHNt7,35,72,https://twitter.com/BulldogsforJeb/status/692533984018980864,JebBush,1/28/2016 18:06:15
583,Some ways you can help the victims of the recent outbreak of severe weather in Texas: https://t.co/uBtrD1bwov,681652275132129280,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681652275132129280,12/29/2015 1:45:41,0,0,https://t.co/uBtrD1bwov,0,0,0,tedcruz,12/29/2015 1:45:41
584,"Song of the week, brought to you by 93-year-old Jerry R. in California. http://t.co/1KJcSaOvvb #Hillary2016",616728758955978752,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616728758955978752,7/2/2015 22:02:49,#Hillary2016,0,http://t.co/1KJcSaOvvb,0,0,0,HillaryClinton,7/2/2015 22:02:49
585,Speaking at the New Hampshire Forum on Addiction and the Heroin Epidemic. Watch live here: https://t.co/vgLFhDGG9A #FITN,684428742073159680,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684428742073159680,1/5/2016 17:38:22,#FITN,0,https://t.co/vgLFhDGG9A,11,35,http://avstream.snhu.edu:8134/livestream.html,ChrisChristie,1/5/2016 17:38:22
586,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,699546805143523328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,699546805143523328,2/16/2016 10:52:09,0,0,0,2131,8033,0,realDonaldTrump,2/16/2016 10:52:09
587,"Stand with me. Fight with me. Vote for me.
https://t.co/gI61dCyZFm",693126205600432128,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693126205600432128,1/29/2016 17:38:59,0,0,https://t.co/gI61dCyZFm,118,339,https://amp.twimg.com/v/0844420d-a0b9-4bf8-98fc-e2a8e7368c15,CarlyFiorina,1/29/2016 17:38:59
588,Starts in 5! Watch LIVE here: https://t.co/tgah7SAVQ5 #FirstInTheSouth https://t.co/pybovyOe8i,662795865061355520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,emilyzoe.csv,662795865061355520,11/7/2015 0:57:03,#FirstInTheSouth,0,https://t.co/tgah7SAVQ5 https://t.co/pybovyOe8i,0,0,http://www.msnbc.com/shift/watch/democratic-presidential-candidates-forum-561278531682 https://twitter.com/MartinOMalley/status/662791091842748416,MartinOMalley,11/7/2015 0:57:03
589,Staying connected with our campaign is important.  For who to follow on my team please go here: http://t.co/2vrw1Nz4W7,595936367101743104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,zoestan.csv,595936367101743104,5/6/2015 13:01:16,0,0,http://t.co/2vrw1Nz4W7,0,0,http://www.mikehuckabee.com/news,GovMikeHuckabee,5/6/2015 13:01:16
590,Steve Kroft is absolutely right. Putin is questioning Obama's leadership by his aggressive military actions in Syria http://t.co/ELcI7J3udr,654084231816069120,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654084231816069120,10/14/2015 0:00:07,0,0,http://t.co/ELcI7J3udr,7,9,http://www.cbsnews.com/news/president-obama-60-minutes-syria-isis-2016-presidential-race/,LindseyGrahamSC,10/14/2015 0:00:07
591,"Still support the deal, @HillaryClinton? 
https://t.co/5xnAzZd18z",682231448569548800,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682231448569548800,12/30/2015 16:07:07,0,@HillaryClinton,https://t.co/5xnAzZd18z,0,0,https://twitter.com/USATODAY/status/682149576728547328,JebBush,12/30/2015 16:07:07
592,Stopping by Operation Care for Troops at 2:45pm at the Nashua Armory. Amazed by the wonderful work these folks do for our vets #FITN,664880420064923648,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664880420064923648,11/12/2015 19:00:19,#FITN,0,0,0,0,0,LindseyGrahamSC,11/12/2015 19:00:19
593,Students in Wolfeboro left us some notes today. They are a future to believe in. #nhpolitics https://t.co/2WpRQt2sjz,690319083720433664,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690319083720433664,1/21/2016 23:44:29,#nhpolitics,0,https://t.co/2WpRQt2sjz,589,2240,https://twitter.com/BernieSanders/status/690319083720433664/photo/1,BernieSanders,1/21/2016 23:44:29
594,Taking questions from the press on the flight to South Carolina this morning. https://t.co/VWIpgcC6Oa,697454600933269504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697454600933269504,2/10/2016 16:18:29,0,0,https://t.co/VWIpgcC6Oa,281,1093,https://twitter.com/marcorubio/status/697454600933269504/photo/1,marcorubio,2/10/2016 16:18:29
595,"Tax rates of 10%, 15%, 25% on individual income #TaxReform 2 of 5",660828164512489472,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660828164512489472,11/1/2015 14:38:06,#TaxReform,0,0,1,0,0,gov_gilmore,11/1/2015 14:38:06
596,Term Limits for Congress and judges. Do your service and return home. (2/),649606557584355328,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649606557584355328,10/1/2015 15:27:27,0,0,0,76,122,0,GovMikeHuckabee,10/1/2015 15:27:27
597,Thank you @mboyle1 and @BreitbartNews for having me on the show last night! http://t.co/tLzwU3dOOT,613008637003472896,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613008637003472896,6/22/2015 15:40:22,0,@mboyle1 @BreitbartNews,http://t.co/tLzwU3dOOT,19,32,http://www.breitbart.com/big-government/2015/06/22/fiorina-gop-nominee-must-throw-punches-at-hillary-clinton/,CarlyFiorina,6/22/2015 15:40:22
598,Thank you #CruzCrew! https://t.co/ObJIXk9A8p,655448031110696960,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655448031110696960,10/17/2015 18:19:22,#CruzCrew,0,https://t.co/ObJIXk9A8p,0,0,0,tedcruz,10/17/2015 18:19:22
599,"Thank you Arizona- I love you! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/fTzaIvTX9b",710929239269203968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,710929239269203968,3/18/2016 20:41:53,#MakeAmericaGreatAgain #Trump2016,0,https://t.co/fTzaIvTX9b,5255,14938,0,realDonaldTrump,3/18/2016 20:41:53
600,"THANK YOU Atlanta, Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S",701558980682891264,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,701558980682891264,2/22/2016 0:07:49,0,0,https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S,0,0,0,realDonaldTrump,2/22/2016 0:07:49
601,Thank you for hosting a terrific event! #nhpolitics  https://t.co/GpCTGFD6Uw,689634154716143616,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689634154716143616,1/20/2016 2:22:49,#nhpolitics,0,https://t.co/GpCTGFD6Uw,0,0,0,tedcruz,1/20/2016 2:22:49
602,"Thank you IA, NH, &amp; SC for a great start to #Perry2016! See you again soon. http://t.co/vag9A0t9sq",608408350292889600,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608408350292889600,6/9/2015 23:00:29,#Perry2016,0,http://t.co/vag9A0t9sq,0,0,https://twitter.com/GovernorPerry/status/608408350292889603/photo/1,GovernorPerry,6/9/2015 23:00:29
603,Thank you to all the NH volunteers making calls for my upcoming #FITN trip. Learn more at http://t.co/tR3ZGN5prc http://t.co/oDcvH5rTqs,623928994753200128,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623928994753200128,7/22/2015 18:53:59,#FITN,0,http://t.co/tR3ZGN5prc http://t.co/oDcvH5rTqs,0,0,0,RandPaul,7/22/2015 18:53:59
604,Thank you to everyone standing with us this morning in Chattanooga to turn our country around! #CruzCountry http://t.co/Z2rP6KRsrr,630739049162997760,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630739049162997760,8/10/2015 13:54:42,#CruzCountry,0,http://t.co/Z2rP6KRsrr,0,0,0,tedcruz,8/10/2015 13:54:42
605,"Thank you to everyone who came to the We the People Town Hall at Sam's Saloon in McGregor, IA. #iacaucus #BC2DC16 https://t.co/QArxTBrRIm",677527342290456576,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677527342290456576,12/17/2015 16:34:40,#iacaucus #BC2DC16,0,https://t.co/QArxTBrRIm,69,357,0,RealBenCarson,12/17/2015 16:34:40
606,Thank you! Deeply appreciated. https://t.co/TTxZPMiQPN,651258185945366528,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,651258185945366528,10/6/2015 4:50:25,0,0,https://t.co/TTxZPMiQPN,2,6,https://twitter.com/aaronmetrick?protected_redirect=true,JimWebbUSA,10/6/2015 4:50:25
607,Thanks @CoreyBBrooks for inviting me to the #southside. We can fix our inner cities &amp; restore the American Dream http://t.co/Zi0OkL66Cg,603601558673100800,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603601558673100800,5/27/2015 16:40:00,#southside,@CoreyBBrooks,http://t.co/Zi0OkL66Cg,0,0,0,RandPaul,5/27/2015 16:40:00
608,Thanks @FloridaGOP for having me to speak in the battleground state of Florida. #sayfie #rpof,665259118593118208,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,665259118593118208,11/13/2015 20:05:08,#sayfie #rpof,@FloridaGOP,0,4,10,0,LindseyGrahamSC,11/13/2015 20:05:08
609,Thanks @TheAaronBLyles and for your willingness to gather signatures for the VA ballot https://t.co/mIHAkBygU4 https://t.co/kdJPXnc8CZ,666628900374618112,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,666628900374618112,11/17/2015 14:48:09,0,@TheAaronBLyles,https://t.co/mIHAkBygU4 https://t.co/kdJPXnc8CZ,2,1,http://www.gilmoreforamerica.com/petition/ https://twitter.com/TheAaronBLyles/status/666459714075541504,gov_gilmore,11/17/2015 14:48:09
610,Thanks #CruzCrew for a terrific Q3 &amp; for helping us start Q4 strong with over $1 million raised in the first 9 days! http://t.co/NSPo6naYUQ,653916854394576896,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653916854394576896,10/13/2015 12:55:01,#CruzCrew,0,http://t.co/NSPo6naYUQ,0,0,0,tedcruz,10/13/2015 12:55:01
611,"Thanks for supporting the fair debate the American people deserve, Governor!  https://t.co/3H3rQQ1eto",696068625434710016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,696068625434710016,2/6/2016 20:31:07,0,0,https://t.co/3H3rQQ1eto,0,0,https://twitter.com/AsaHutchinson/status/696035104825565185,CarlyFiorina,2/6/2016 20:31:07
612,"Thanks Tal, only you could write an oped with this much spirit http://t.co/OtFM8erTJt",626840371788664832,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626840371788664832,7/30/2015 19:42:45,0,0,http://t.co/OtFM8erTJt,50,62,http://www.sun-sentinel.com/opinion/commentary/sfl-jeb-bush-has-history-of-helping-blacks-hispanics-achieve-american-dream-20150730-story.html,JebBush,7/30/2015 19:42:45
613,Thanks to Sen. Tom Shipley for the great event tonight. Great to see you again. - SW #Walker16,627286533293211648,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,627286533293211648,8/1/2015 1:15:38,#Walker16,0,0,4,20,0,ScottWalker,8/1/2015 1:15:38
614,Thanks to Sen. Tom Shipley for the great event tonight. Great to see you again. - SW #Walker16,658498546644029440,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,627286533293211648,8/1/2015 1:15:38,#Walker16,0,0,4,20,0,ScottWalker,8/1/2015 1:15:38
615,That time Donald Trump gushed about one of the most shameful periods in our countrys history: https://t.co/ezEqiVJJMs,665152586648014848,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665152586648014848,11/13/2015 13:01:49,0,0,https://t.co/ezEqiVJJMs,0,0,0,HillaryClinton,11/13/2015 13:01:49
616,The @GOP attack on #PlannedParenthood funding is an assault on poor people.  Again. @PPFA #GetGrounded #chafee2016  http://t.co/OIdxtzlCFb,639058641224658944,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639058641224658944,9/2/2015 12:53:47,#PlannedParenthood #GetGrounded #chafee2016,@GOP @PPFA,http://t.co/OIdxtzlCFb,11,13,http://www.nytimes.com/2015/09/02/us/politics/louisiana-lays-bare-difficulty-in-push-to-cut-planned-parenthood-funding.html?emc=eta1&_r=0,LincolnChafee,9/2/2015 12:53:47
617,The #1 priority should be trying to conserve. The absolute essence of common sense is that we should only spend what comes in #StandwithRand,659806134015016960,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659806134015016960,10/29/2015 18:56:55,#1 #StandwithRand,0,0,0,0,0,RandPaul,10/29/2015 18:56:55
618,"The #CarsonFlatTax is a simple, transparent, fair tax that will empower We the People and energize our economy. https://t.co/aNWGcNhkmx",698700224189960192,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,zoestan.csv,698700224189960192,2/14/2016 2:48:09,#CarsonFlatTax,0,https://t.co/aNWGcNhkmx,311,717,0,RealBenCarson,2/14/2016 2:48:09
619,The #Walker16 campaign begins today. RT if you're ready for Walker. Signup @ http://t.co/G0gxSoKp1j to join the team. http://t.co/iKZDHK8HLg,620658592371314688,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,eamonemily.csv,620658592371314688,7/13/2015 18:18:34,#Walker16,@,http://t.co/G0gxSoKp1j http://t.co/iKZDHK8HLg,93,75,0,ScottWalker,7/13/2015 18:18:34
620,The current federal minimum wage of $7.25 an hour is a starvation wage and must be raised to a living wage of $15 an hour.,692770593490341888,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,eamonemily.csv,692770593490341888,1/28/2016 18:05:55,0,0,0,1467,3375,0,BernieSanders,1/28/2016 18:05:55
621,The deck has been reshuffled again. Were on our way up. Donate $5 to be a part of it. https://t.co/7zRjA9fIeM,644507712676478976,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,kennedyeamon.csv,644507712676478976,9/17/2015 13:46:27,0,0,https://t.co/7zRjA9fIeM,0,0,https://www.bobbyjindal.com/donate/donate-cnn-debate-091615-twitter/,BobbyJindal,9/17/2015 13:46:27
622,"The failing @nytimes does not mention the new @CNN Poll that has me leading Iowa by a massive 13 points - I am at 33%. Maggie Haberman, sad!",674560648790089728,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674560648790089728,12/9/2015 12:06:06,0,@nytimes @CNN,0,1668,4316,0,realDonaldTrump,12/9/2015 12:06:06
623,The failure of @BarackObama to abide by our Constitution and obey federal law must come to an end on #DayOne. READ: http://t.co/n4zCEfc6M5,641677781814767616,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,641677781814767616,9/9/2015 18:21:19,#DayOne,@BarackObama,http://t.co/n4zCEfc6M5,44,50,0,ScottWalker,9/9/2015 18:21:19
624,The Governor is about to take the stage at the #2020forum. Watch: https://t.co/VBiV3l2ujU,668178771732619264,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668178771732619264,11/21/2015 21:26:47,#2020forum,0,https://t.co/VBiV3l2ujU,0,0,http://www.bet.com/video/news/national/2015/livestream-criminal-justice-reform-ben-carson-bernie-sanders-martin-o-malley.html,MartinOMalley,11/21/2015 21:26:47
625,The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. I'll end up beating her in every state. New Fox Poll-Trump!,674577809877147648,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,674577809877147648,12/9/2015 13:14:17,0,0,0,2731,6577,0,realDonaldTrump,12/9/2015 13:14:17
