id,created_at,text,Sentiment....1.negative..0.neutral..1.positive.,Political...0.no..1.yes.,Ideology....1.liberal..0.neutral..1.conservative.,Immigration,Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,National.Security..Veterans..Military..Foreign.Terrorism.,Crime...Law.Enforcement..Police..Guns..Second.Amendment.,Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,Education,Health.Care..Obamacare.,Governance,No.Policy.Content,Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,Asks.you.to.watch.something.share.something.follow.something,Misc..other.plea.for.action,Makes.a.Factual.or.Verifiable.Claim,Expresses.an.Opinion
7.71E+17,9/1/16,Listen to WNTW at 4pm ET. The Economy and Tax Cuts; Guests: former Gov. Jim Gilmore and former Lt. Gov. John Hager https://t.co/zu131holR6,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
7.44E+17,6/17/16,"On day 252 of his campaign, Trump proved that hes not only offensive--hes also a bully. #tbt https://t.co/I3Mmykeg6g",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.64E+17,8/12/16,RT @HillaryClinton: Here's a pretty incredible fact: There is a non-zero chance that Donald Trump isn't paying *any* taxes. https://t.co/Ae,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.41E+17,6/8/16,"""@lovusa4: @RichardWeaving Why @foxandfriends @NewDay WHERE IS THE REPORTING @realDonaldTrump &lt;MOST VOTES FOR PRESIDENT IN HISTORY OF USA""",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.59E+17,7/29/16,About to head out and accept your nomination for president. Im so grateful to everyone who made this moment possible. -H,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.29E+17,5/6/16,Norwegian Air International's attempt to undermine international labor laws is unacceptable. #DenyNAI https://t.co/khlZ4aQwru,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.36E+17,5/27/16,"Nerd. JK It's my first day on job as a ""keyboard cowboy""cut me some slack https://t.co/7oT0hKnVcV",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/25/16,@RobinDavani @CBSNews @CBSPolitics thanks!!!,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.14E+17,12/27/16,It's an international embarrassment that we imprison more people than any other country on earth.,-1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.55E+17,7/17/16,"This morning, the men and women of the Baton Rouge PD were the targets of senseless violence https://t.co/Ud1t5IK1wd https://t.co/UdgfQ4olgw",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.53E+17,7/12/16,RT @nobarriers2016: We truly are #StrongerTogether! #ImWithHer https://t.co/QJIsrp9uzw,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.66E+17,8/18/16,@skcalab .@RealDonaldTrump will #MAGA WATCH --&gt; https://t.co/ULJudjBqA6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
7.71E+17,9/1/16,"Donald Trump cannot be president -- and with our new partnerships &amp; ad reservations, were making sure of it. https://t.co/obttpY4pWI",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.81E+17,9/28/16,"The plan @HillaryClinton and I worked on says: if your kid studies hard and does well, regardless of income, your kid can go to college.",1,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
7.83E+17,10/3/16,Let's build on our progress from the past 8 years. https://t.co/UaJZSSVKwZ https://t.co/sibMlr1DLy,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.71E+17,8/30/16,"My @dancingabc partner, @EmmaSlaterDance, is a great teacher but shes got her work cut out for her. #DWTS https://t.co/vmusTqXXCe",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.57E+17,7/23/16,RT @NPR: About Tim Kaine: https://t.co/C04INo6nYF https://t.co/CM7Ufgo0TW,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.72E+17,9/2/16,.@realDonaldTrump has more support than the polls say; https://t.co/n1FiNDaVrn #Trump,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.61E+17,8/2/16,"@realDonaldTrump is temperamentally unfit to be president. WATCH:https://t.co/a21kCKorkX",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.81E+17,9/27/16,Both candidates were asked about how they'd confront racial injustice. Only one had a real answer. https://t.co/sjnEokckis,1,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.56E+17,7/22/16,But my greatest compassion will be for our own struggling citizens. My plan is the exact opposite of the radical and dangerous immigration,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.28E+17,5/5/16,"RT @BernieSanders: Trump must be stopped, and we're the best campaign to beat him. I am confident I would win.https://t.co/VuBKZPLpLg",-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.59E+17,7/29/16,Democrats vote to bind most superdelegates to state primary results https://t.co/jC2iuvkm4k,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.83E+17,10/5/16,Not-so-fun fact: @mike_pence is just as discriminatory as @realDonaldTrump: https://t.co/L6SCv1kjrR,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.62E+17,8/5/16,RT @GlennKesslerWP: and Trump again falsely takes credit for something NATO was already planning to do,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.81E+17,9/27/16,#News Indiana Senate race tightens as Republicans take on Bayh https://t.co/61SK4eigbK,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.46E+17,6/22/16,"This was a decision made not in DC, but back home in West Miami over Fathers Day weekend, w/ my wife &amp; our 4 children.",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.81E+17,9/27/16,#Trump Lied 16 Times in the First #Debate. Here Are the Top Five #TrumpLies: https://t.co/N8RwTJFVji,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.39E+17,6/3/16,"Join me in Redding, California- tomorrow at 1:00pm. #Trump2016Tickets: https://t.co/tyllhxJHC7",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.86E+17,10/11/16,Our next president will either step up our efforts to address climate change or drag us backward and put our whole future at risk.,0,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
7.94E+17,11/3/16,Cleveland--what a ride it's been. Let's win it all next year! Congrats to the @Cubs &amp; their passionate fans on a hard-fought Series!,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.42E+17,6/13/16,"Inflammatory anti-Muslim rhetoric hurts the vast majority of Muslims who love freedom and hate terror. Its wrong, and it's dangerous.",-1,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.85E+17,10/9/16,"#FullRepeal and pass meaningful reforms that make healthcare more personal, portable, and affordable: https://t.co/S7USesapug",1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
7.80E+17,9/26/16,".@HillaryClinton, @realDonaldTrump made millions building things. How did you make your millions? https://t.co/tonIRaicof",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.81E+17,9/27/16,Last night summed up.  This election is crucial. Make sure youre registered to vote: https://t.co/Jx9YucuGwm https://t.co/ewWtqoTLJF,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.77E+17,9/16/16,.@HillaryClinton On Birtherism: We Know Who Donald Is There Is No Erasing It In History https://t.co/bC7fRLePHa,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.69E+17,8/26/16,.@HIllaryClintons use of BleachBit clear sign she deliberately misled authorities and public regarding her emails  https://t.co/z2jcLKU9Zv,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.93E+17,11/1/16,"I'm standing up for Kentucky so we can protect our jobs, downsize big government, and give our children a better fu https://t.co/2OLs0l1sWy",1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.60E+17,7/31/16,The @HoustonChron endorsed @MittRomney in 2012. Here's why they're endorsing Hillary in 2016: https://t.co/UtZQtQ34fi,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.79E+17,9/21/16,@TrumpDynastyUSA you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQB91Ru,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.52E+17,7/9/16,"I'll be @ the City Club of Cleveland July 15th. Talking #RNC &amp; #DNCIt will be live streamed as well at Noon: https://t.co/ILx4vM4eHv",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.97E+17,11/11/16,Happy Veterans Day to all the brave men and women who've served and continue to serve in the armed forces. We can't https://t.co/FftlcmhLZJ,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.68E+17,8/23/16,Give and do what you can to support our neighbors in Louisiana to help them recover and rebuild. Here are three orgs that have (1/3),1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.51E+17,7/7/16,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.79E+17,9/22/16,"Agree that @HillaryClinton should shut down the Clinton Foundation? Add your name here &gt;https://t.co/hUCpW2Jyb7 https://t.co/ft8PiRIZPD",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.56E+17,7/22/16,These are the facts:,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
8.12E+17,12/21/16,I hope you have a blessed holiday season and wonderful 2017! https://t.co/MJLWCx9pLP,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.74E+17,9/9/16,Don't believe anyone who tells you we cannot change the status quo. #NoDAPL  https://t.co/TM99D8Pf8J,0,1,-1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
7.39E+17,6/4/16,"El emocionante momento cuando @lorellapraeli pudo votar por primera vez. Felicitaciones!https://t.co/w2lQc1tg9o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.43E+17,6/15/16,"An ""assault on our values"" A ""new low"" ""Plays into ISIS's hands"" Newspapers react to Trump's Orlando speech: https://t.co/EiUCbx9z3r",-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.87E+17,10/13/16,".@TheEconomist: #Trump is ""trampling over"" the ""unwritten rules that American democracy thrives on."" https://t.co/DlgzAy8IhA",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56E+17,7/22/16,Show @realDonaldTrump that his hateful words have a cost. Chip in $1 every time he lies. https://t.co/V2keRkBYDS https://t.co/8JFHZNCeET,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1
7.73E+17,9/6/16,"#News Is the World Becoming Safer? - Late last month, the government of Colombia and the nations largest guerr... https://t.co/2YgMkHtXvt",0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.89E+17,10/20/16,Another Clinton lie. Clinton says she won't add 'a penny' to the national debt. That's highly unlikely. https://t.co/jhHHfq2tYE,-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.58E+17,7/27/16,Progressives Mount Fight To Abolish Superdelegates Ahead Of DNC https://t.co/aTw8eY6Z9C,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA
7.74E+17,9/8/16,"As I said earlier, Clinton and her agenda are responsible for the destruction of the coal industry. https://t.co/96snJoefbS",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.54E+17,7/16/16,"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.48E+17,6/28/16,RT @guycecil: America is greater than Donald Trump. Americans deserve more than a Trump presidency.  https://t.co/ioJEM7Mn2A,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.87E+17,10/14/16,RT @Bencjacobs: And Trump is now taking a shot at Jeb Bush,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.86E+17,10/11/16,Rand Paul discusses business during London stop #StandWithRand #StillRanding https://t.co/zc5qIDydm4 @RandPaul @sentinelecho,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.70E+17,8/27/16,I welcome Majority Leader McConnell's decision to block a vote on the TPP. https://t.co/V5jacUecK8,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.56E+17,7/19/16,"RT @edatpost: ""Shhh"" Ryan tells the room. ""Oh now you're going to shush us?!"" a delegate shouts back.",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.49E+17,6/30/16,"Is this racist, @realDonaldTrump? (Easy question.) https://t.co/IrAMRA2LaS",-1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.54E+17,7/14/16,"In open letter, tech leaders lambaste @realDonaldTrump's candidacy: https://t.co/D0LCWpIcYa",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.54E+17,7/15/16,"RT @JoeGramc: This should be a great @thecityclub forum. UNCONVENTIONAL: RNC, DNC, AND THE 2016 ELECTION (at @thecityclub) https://t.co/KGq",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.81E+17,9/27/16,"I hope Trump tells us tonight why, amidst huge inequality, he thinks we should give huge tax breaks to billionaires. #DebateWithBernie",-1,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.89E+17,10/20/16,.@PolitiFact: Top 0.1% would be big winner under @realDonaldTrump's tax plan. https://t.co/bvb6h4iPhC #debatenight https://t.co/qLjkhKX1b2,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.83E+17,10/4/16,Hillary understands climate change is real and creating devastating problems. Trump believes we should expand fossil fuel production.,0,1,-1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
7.41E+17,6/8/16,Great meeting w/ RNC today about Platform. Give your input. Make it known. https://t.co/hlanstXGb9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.43E+17,6/14/16,Obamacare: limited choice &amp; now that limited choice will get more expensive https://t.co/8jqH7JRka4  #FullRepeal https://t.co/IeWvSy6rQG,-1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
7.68E+17,8/23/16,Truckers for Trump https://t.co/sD0hg2FXsc https://t.co/wniqK5C0OR,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.74E+17,9/9/16,.@washingtonpost Ed Board: The @HillaryClinton email story is out of control. https://t.co/EgYB8qrTwz,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.61E+17,8/2/16,RT @CapehartJ: There's no stopping a thin-skinned President Trump from going nuclear. https://t.co/gQRQeKkoeQ,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.58E+17,7/27/16,Congrats to this year's #AgIsCool winners! We will enjoy the works of these young artists in our office all yr long. https://t.co/sYddDLswxz,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.35E+17,5/24/16,I am so proud of these kids! https://t.co/qFuUwJGL52,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.82E+17,9/30/16,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.88E+17,10/18/16,"RT @HillaryClinton: When Hillary learned that the families of the fallen were only promised $12,000 in benefits, she took action. https://t",1,1,-1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.86E+17,10/13/16,#News What Did Donald Trump Reveal About Progress for Women? https://t.co/JZj8V3pk3t,0,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.70E+17,8/28/16,RT @msparx06: #SuperSaturday is rolling in Pensacola. Crushing calls for @marcorubio #MarcoMentum #FinishStrong https://t.co/0l5QPaipoR,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.43E+17,6/14/16,Happy birthday to the @USArmy. Thank you for 241 years of fighting for freedom at home and across the globe! https://t.co/z8sHjB8V6R,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.81E+17,9/27/16,"If we stand together, there's nothing we can't do. Make sure you're ready to vote: https://t.co/tTgeqxNqYm https://t.co/Q3Ymbb7UNy",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.47E+17,6/27/16,"Trump rails against other countries and talks about making America great, but his own products are made in places that arent named America.",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.71E+17,9/1/16,"The reviews are in: The alt-right, anti-immigrant fringe applaud #Trump's speech. https://t.co/KrwjE9rIRZ",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.42E+17,6/12/16,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.82E+17,9/29/16,RT @orndorfftroyan: Sen. Graham shares his own Townville story https://t.co/2AxLyZVx5T via @greenvillenews,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.34E+17,5/20/16,RT @carsonscholars: Happy #FlashbackFriday! Take a look at @RealBenCarson and @CandyCarson_ handing out awards back in 1999! #education htt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.69E+17,8/25/16,"While @Nigel_Farage appears with @realDonaldTrump tonight, #Trump didn't know what #Brexit was in June. https://t.co/UX0eztMgb5",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.35E+17,5/25/16,"If we are truly serious about leaving a planet that is habitable for our grandchildren, we must #KeepItInTheGround!https://t.co/S11nEBPyQs",0,1,-1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
7.57E+17,7/25/16,"I guess after this email revelation, Debbie Wasserman Shultz realized she was about as popular as a mosquito in Rio and swatted herself.",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.31E+17,5/12/16,".@SenatorReid: ""...we can only assume @McConnellPress agrees with Trumps view that women are dogs and pigs."" https://t.co/P5EVgz5FFN",-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.54E+17,7/16/16,"ICYMI Unconventional: RNC, DNC, and the 2016 Election at The City Club of Cleveland https://t.co/LEP003JGoc",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.66E+17,8/16/16,"The decision to have an abortion is a right of any woman, without interference from politicians.",0,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.78E+17,9/18/16,#News Questions about Hillary Clintons health are soaked in gender bias https://t.co/NPucCPOi3Y,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/26/16,"Funny, if you listen to @FoxNews, the Democrats did not have a good day. If you listen to the other two, they are fawning. What a difference",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.63E+17,8/8/16,"Another day, another lie: #TrumpLies that Clinton only recently pledged to renegotiate NAFTA. https://t.co/CoaVCbR9rh",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.90E+17,10/22/16,RT @DaveForIowa: Thank you @Senator_Hatch for hosting Dave and @MartinOMalley in Des Moines today! We are ready to elect Dems up and down t,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.72E+17,9/2/16,Too many of America's veterans fall victim to suicide. Let's #HelpOhioHeroes. https://t.co/Y6Gm9KXtoH,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.85E+17,10/10/16,RT @creynoldsnc: Statement from @jmpalmieri on Trump's latest act of desperation https://t.co/DWsARCJQzq,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.34E+17,5/22/16,RT @astro_tim: A little reminder of #home on @Space_Station. #Texas #Longhorns https://t.co/BnzFcvqL5R,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.28E+17,5/4/16,Hillary Clinton is pivoting towards the general--and Priorities is ready to contrast her record with Donald Trumps. https://t.co/mcmY7wBusg,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.90E+17,10/23/16,Congrats to the @Cubs https://t.co/lqcH4j7Utg,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.71E+17,8/30/16,Because that makes sense. https://t.co/PuIZktESsB,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.64E+17,8/12/16,You can also listen to the first episode of With Her by streaming here: https://t.co/BVmjS8MFWn,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
8.16E+17,1/3/17,Looking forward to working with the legislature to continue moving Ohio forward as the 132nd General Assembly begin https://t.co/ZsbNVLhfap,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.51E+17,7/7/16,Sen. @RandPaul Highlights the Ridiculousness of $12 Billion Dollars Spent On Collecting Taxes https://t.co/SqclDrXQig #StandWithRand,-1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.44E+17,6/18/16,Check out our powerful new TV spot titled The enemy featuring a former #Navy SEAL: https://t.co/2uXAw9pwGu #GAPAC https://t.co/4V7lMXmxlt,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.45E+17,6/20/16,Awkward... https://t.co/u6XE2gHaQl,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.74E+17,9/9/16,#News Is The Fever Finally Breaking? - Maybe Matt Lauer did us a favor. https://t.co/O8G494BBA4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.75E+17,9/11/16,@JackPolakoff you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQBqDg4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.71E+17,9/1/16,On call now with EOC and @NWSNHC on #hurricanehermine. Landfall expected around midnight with storm surge 6 to 9 feet. 15 inches of rain,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.78E+17,9/20/16,RT @CR: Heres how @TedCruz wants to stop Islamic terror https://t.co/AzjUccb4HO,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.87E+17,10/13/16,.@USNavy Happy #241NavyBday https://t.co/HYUnjBAUmR,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.51E+17,7/7/16,Alton Sterling Matters. Philando Castile Matters. Black Lives Matter. https://t.co/GmUFN9sDH6,0,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.30E+17,5/10/16,"As president, I will set a national goal of ending the HIV epidemic in the U.S. by the year 2025. Read my plan:https://t.co/Gigb8LqANf",1,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1
7.90E+17,10/22/16,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio. https://t.co/CN3sdX5ft1",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.71E+17,9/1/16,#Rudy says #HillaryClinton is above the law: https://t.co/BJmT0yDFJT https://t.co/DhOxNBC6HG,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.81E+17,9/28/16,Obama's nod of a US ambassador to Cuba should go nowhere until the Castro regime makes significant progress on human rights &amp; pol freedom,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.56E+17,7/22/16,"We believe in bringing people together, not dividing them up.",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.06E+17,12/5/16,Will be on Newsroom at 10am ET on Fox News and Varney on Fox Biz at 10:45 am; watch both and get free syrup w/ pancakes at IHOP!,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.30E+17,5/9/16,An un-happy anniversary to the #BenghaziCommittee. See the numbers here: https://t.co/VTT3v5Paf2 https://t.co/OdpA7aHAmK,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
